scene,method,t,x,y
1,D,2.0366,3.0123,7.0041
1,D,2.0535,3.0438,7.0030
1,D,2.0705,3.0757,7.0019
1,D,2.0875,3.1078,7.0008
1,D,2.1044,3.1403,6.9996
1,D,2.1214,3.1730,6.9983
1,D,2.1384,3.2061,6.9970
1,D,2.1554,3.2395,6.9957
1,D,2.1723,3.2732,6.9943
1,D,2.1893,3.3071,6.9928
1,D,2.2063,3.3414,6.9913
1,D,2.2232,3.3759,6.9898
1,D,2.2402,3.4108,6.9882
1,D,2.2572,3.4459,6.9865
1,D,2.2742,3.4813,6.9848
1,D,2.2911,3.5171,6.9830
1,D,2.3081,3.5530,6.9812
1,D,2.3251,3.5893,6.9793
1,D,2.3420,3.6259,6.9773
1,D,2.3590,3.6627,6.9753
1,D,2.3760,3.6998,6.9733
1,D,2.3930,3.7372,6.9712
1,D,2.4099,3.7748,6.9690
1,D,2.4269,3.8127,6.9667
1,D,2.4439,3.8509,6.9644
1,D,2.4608,3.8893,6.9620
1,D,2.4778,3.9280,6.9596
1,D,2.4948,3.9669,6.9571
1,D,2.5118,4.0061,6.9546
1,D,2.5287,4.0456,6.9520
1,D,2.5457,4.0853,6.9493
1,D,2.5627,4.1252,6.9466
1,D,2.5796,4.1654,6.9438
1,D,2.5966,4.2058,6.9409
1,D,2.6136,4.2464,6.9380
1,D,2.6305,4.2873,6.9350
1,D,2.6475,4.3283,6.9320
1,D,2.6645,4.3697,6.9289
1,D,2.6815,4.4112,6.9257
1,D,2.6984,4.4529,6.9225
1,D,2.7154,4.4949,6.9192
1,D,2.7324,4.5371,6.9158
1,D,2.7493,4.5794,6.9124
1,D,2.7663,4.6220,6.9090
1,D,2.7833,4.6648,6.9054
1,D,2.8003,4.7078,6.9018
1,D,2.8172,4.7509,6.8982
1,D,2.8342,4.7943,6.8944
1,D,2.8512,4.8378,6.8907
1,D,2.8681,4.8816,6.8868
1,D,2.8851,4.9255,6.8829
1,D,2.9021,4.9696,6.8789
1,D,2.9191,5.0138,6.8749
1,D,2.9360,5.0583,6.8708
1,D,2.9530,5.1029,6.8667
1,D,2.9700,5.1476,6.8624
1,D,2.9869,5.1926,6.8582
1,D,3.0039,5.2376,6.8538
1,D,3.0209,5.2829,6.8494
1,D,3.0379,5.3283,6.8450
1,D,3.0548,5.3738,6.8404
1,D,3.0718,5.4195,6.8358
1,D,3.0888,5.4654,6.8312
1,D,3.1057,5.5113,6.8265
1,D,3.1227,5.5574,6.8218
1,D,3.1397,5.6037,6.8169
1,D,3.1567,5.6500,6.8121
1,D,3.1736,5.6965,6.8072
1,D,3.1906,5.7431,6.8022
1,D,3.2076,5.7899,6.7972
1,D,3.2245,5.8367,6.7921
1,D,3.2415,5.8837,6.7870
1,D,3.2585,5.9308,6.7818
1,D,3.2755,5.9779,6.7766
1,D,3.2924,6.0252,6.7714
1,D,3.3094,6.0726,6.7661
1,D,3.3264,6.1201,6.7607
1,D,3.3433,6.1677,6.7553
1,D,3.3603,6.2153,6.7499
1,D,3.3773,6.2631,6.7444
1,D,3.3943,6.3109,6.7389
1,D,3.4112,6.3588,6.7334
1,D,3.4282,6.4068,6.7278
1,D,3.4452,6.4548,6.7222
1,D,3.4621,6.5030,6.7165
1,D,3.4791,6.5511,6.7108
1,D,3.4961,6.5994,6.7051
1,D,3.5131,6.6477,6.6994
1,D,3.5300,6.6961,6.6936
1,D,3.5470,6.7445,6.6878
1,D,3.5640,6.7930,6.6819
1,D,3.5809,6.8415,6.6760
1,D,3.5979,6.8901,6.6701
1,D,3.6149,6.9387,6.6642
1,D,3.6319,6.9873,6.6583
1,D,3.6488,7.0360,6.6523
1,D,3.6658,7.0847,6.6463
1,D,3.6828,7.1334,6.6403
1,D,3.6997,7.1822,6.6343
1,D,3.7167,7.2310,6.6283
1,D,3.7337,7.2798,6.6222
1,D,3.7507,7.3286,6.6162
1,D,3.7676,7.3775,6.6101
1,D,3.7846,7.4264,6.6041
1,D,3.8016,7.4753,6.5981
1,D,3.8185,7.5242,6.5920
1,D,3.8355,7.5731,6.5860
1,D,3.8525,7.6220,6.5800
1,D,3.8695,7.6709,6.5739
1,D,3.8864,7.7198,6.5679
1,D,3.9034,7.7687,6.5620
1,D,3.9204,7.8177,6.5560
1,D,3.9373,7.8666,6.5501
1,D,3.9543,7.9155,6.5441
1,D,3.9713,7.9644,6.5382
1,D,3.9883,8.0133,6.5324
1,D,4.0052,8.0621,6.5265
1,D,4.0222,8.1110,6.5207
1,D,4.0392,8.1598,6.5150
1,D,4.0561,8.2086,6.5093
1,D,4.0731,8.2574,6.5036
1,D,4.0901,8.3061,6.4979
1,D,4.1071,8.3549,6.4924
1,D,4.1240,8.4036,6.4868
1,D,4.1410,8.4522,6.4813
1,D,4.1580,8.5009,6.4759
1,D,4.1749,8.5494,6.4705
1,D,4.1919,8.5980,6.4652
1,D,4.2089,8.6465,6.4599
1,D,4.2258,8.6950,6.4547
1,D,4.2428,8.7434,6.4496
1,D,4.2598,8.7917,6.4445
1,D,4.2768,8.8400,6.4395
1,D,4.2937,8.8883,6.4346
1,D,4.3107,8.9365,6.4298
1,D,4.3277,8.9847,6.4250
1,D,4.3446,9.0328,6.4204
1,D,4.3616,9.0808,6.4158
1,D,4.3786,9.1288,6.4113
1,D,4.3956,9.1768,6.4069
1,D,4.4125,9.2247,6.4026
1,D,4.4295,9.2725,6.3984
1,D,4.4465,9.3202,6.3943
1,D,4.4634,9.3679,6.3903
1,D,4.4804,9.4155,6.3864
1,D,4.4974,9.4631,6.3826
1,D,4.5144,9.5106,6.3790
1,D,4.5313,9.5580,6.3754
1,D,4.5483,9.6054,6.3720
1,D,4.5653,9.6526,6.3687
1,D,4.5822,9.6999,6.3655
1,D,4.5992,9.7470,6.3625
1,D,4.6162,9.7940,6.3596
1,D,4.6332,9.8410,6.3568
1,D,4.6501,9.8879,6.3542
1,D,4.6671,9.9347,6.3517
1,D,4.6841,9.9815,6.3493
1,D,4.7010,10.0281,6.3471
1,D,4.7180,10.0747,6.3451
1,D,4.7350,10.1212,6.3432
1,D,4.7520,10.1676,6.3414
1,D,4.7689,10.2139,6.3398
1,D,4.7859,10.2602,6.3384
1,D,4.8029,10.3063,6.3371
1,D,4.8198,10.3523,6.3360
1,D,4.8368,10.3983,6.3351
1,D,4.8538,10.4441,6.3344
1,D,4.8708,10.4899,6.3338
1,D,4.8877,10.5356,6.3334
1,D,4.9047,10.5812,6.3332
1,D,4.9217,10.6267,6.3331
1,D,4.9386,10.6721,6.3333
1,D,4.9556,10.7174,6.3336
1,D,4.9726,10.7626,6.3341
1,D,4.9896,10.8077,6.3348
1,D,5.0065,10.8528,6.3357
1,D,5.0235,10.8977,6.3368
1,D,5.0405,10.9426,6.3381
1,D,5.0574,10.9873,6.3396
1,D,5.0744,11.0320,6.3414
1,D,5.0914,11.0766,6.3433
1,D,5.1084,11.1210,6.3454
1,D,5.1253,11.1654,6.3477
1,D,5.1423,11.2097,6.3503
1,D,5.1593,11.2539,6.3531
1,D,5.1762,11.2980,6.3561
1,D,5.1932,11.3420,6.3593
1,D,5.2102,11.3859,6.3627
1,D,5.2272,11.4297,6.3664
1,D,5.2441,11.4734,6.3703
1,D,5.2611,11.5171,6.3744
1,D,5.2781,11.5606,6.3787
1,D,5.2950,11.6040,6.3833
1,D,5.3120,11.6474,6.3882
1,D,5.3290,11.6906,6.3933
1,D,5.3460,11.7338,6.3986
1,D,5.3629,11.7768,6.4041
1,D,5.3799,11.8198,6.4100
1,D,5.3969,11.8627,6.4160
1,D,5.4138,11.9054,6.4224
1,D,5.4308,11.9481,6.4289
1,D,5.4478,11.9907,6.4358
1,D,5.4648,12.0332,6.4429
1,D,5.4817,12.0756,6.4502
1,D,5.4987,12.1179,6.4578
1,D,5.5157,12.1601,6.4657
1,D,5.5326,12.2022,6.4738
1,D,5.5496,12.2443,6.4822
1,D,5.5666,12.2863,6.4908
1,D,5.5836,12.3281,6.4998
1,D,5.6005,12.3699,6.5089
1,D,5.6175,12.4117,6.5184
1,D,5.6345,12.4533,6.5281
1,D,5.6514,12.4948,6.5381
1,D,5.6684,12.5363,6.5483
1,D,5.6854,12.5777,6.5589
1,D,5.7024,12.6191,6.5697
1,D,5.7193,12.6603,6.5807
1,D,5.7363,12.7015,6.5921
1,D,5.7533,12.7426,6.6037
1,D,5.7702,12.7836,6.6156
1,D,5.7872,12.8246,6.6278
1,D,5.8042,12.8655,6.6402
1,D,5.8212,12.9063,6.6529
1,D,5.8381,12.9471,6.6660
1,D,5.8551,12.9878,6.6792
1,D,5.8721,13.0285,6.6928
1,D,5.8890,13.0690,6.7067
1,D,5.9060,13.1096,6.7208
1,D,5.9230,13.1500,6.7352
1,D,5.9399,13.1904,6.7500
1,D,5.9569,13.2308,6.7650
1,D,5.9739,13.2711,6.7802
1,D,5.9909,13.3113,6.7958
1,D,6.0078,13.3515,6.8117
1,D,6.0248,13.3916,6.8278
1,D,6.0418,13.4317,6.8443
1,D,6.0587,13.4717,6.8610
1,D,6.0757,13.5117,6.8780
1,D,6.0927,13.5517,6.8953
1,D,6.1097,13.5916,6.9129
1,D,6.1266,13.6314,6.9308
1,D,6.1436,13.6713,6.9490
1,D,6.1606,13.7111,6.9674
1,D,6.1775,13.7509,6.9861
1,D,6.1945,13.7907,7.0051
1,D,6.2115,13.8304,7.0243
1,D,6.2285,13.8701,7.0439
1,D,6.2454,13.9099,7.0637
1,D,6.2624,13.9495,7.0837
1,D,6.2794,13.9892,7.1041
1,D,6.2963,14.0289,7.1247
1,D,6.3133,14.0686,7.1456
1,D,6.3303,14.1082,7.1668
1,D,6.3473,14.1479,7.1882
1,D,6.3642,14.1876,7.2099
1,D,6.3812,14.2273,7.2318
1,D,6.3982,14.2669,7.2540
1,D,6.4151,14.3066,7.2765
1,D,6.4321,14.3463,7.2992
1,D,6.4491,14.3861,7.3222
1,D,6.4661,14.4258,7.3455
1,D,6.4830,14.4656,7.3690
1,D,6.5000,14.5053,7.3927
1,D,6.5170,14.5452,7.4167
1,D,6.5339,14.5850,7.4410
1,D,6.5509,14.6249,7.4655
1,D,6.5679,14.6648,7.4903
1,D,6.5849,14.7047,7.5153
1,D,6.6018,14.7447,7.5405
1,D,6.6188,14.7847,7.5660
1,D,6.6358,14.8248,7.5917
1,D,6.6527,14.8649,7.6177
1,D,6.6697,14.9051,7.6438
1,D,6.6867,14.9453,7.6702
1,D,6.7037,14.9855,7.6967
1,D,6.7206,15.0259,7.7235
1,D,6.7376,15.0662,7.7504
1,D,6.7546,15.1067,7.7774
1,D,6.7715,15.1472,7.8046
1,D,6.7885,15.1877,7.8320
1,D,6.8055,15.2283,7.8594
1,D,6.8225,15.2690,7.8870
1,D,6.8394,15.3097,7.9148
1,D,6.8564,15.3506,7.9426
1,D,6.8734,15.3914,7.9705
1,D,6.8903,15.4324,7.9985
1,D,6.9073,15.4734,8.0265
1,D,6.9243,15.5145,8.0546
1,D,6.9413,15.5557,8.0828
1,D,6.9582,15.5970,8.1110
1,D,6.9752,15.6384,8.1393
1,D,6.9922,15.6798,8.1675
1,D,7.0091,15.7213,8.1958
1,D,7.0261,15.7629,8.2241
1,D,7.0431,15.8047,8.2524
1,D,7.0601,15.8464,8.2806
1,D,7.0770,15.8883,8.3089
1,D,7.0940,15.9303,8.3371
1,D,7.1110,15.9724,8.3652
1,D,7.1279,16.0146,8.3933
1,D,7.1449,16.0569,8.4213
1,D,7.1619,16.0993,8.4493
1,D,7.1789,16.1418,8.4772
1,D,7.1958,16.1844,8.5049
1,D,7.2128,16.2271,8.5326
1,D,7.2298,16.2700,8.5601
1,D,7.2467,16.3129,8.5875
1,D,7.2637,16.3559,8.6146
1,D,7.2807,16.3991,8.6416
1,D,7.2977,16.4423,8.6683
1,D,7.3146,16.4857,8.6948
1,D,7.3316,16.5292,8.7210
1,D,7.3486,16.5727,8.7469
1,D,7.3655,16.6164,8.7724
1,D,7.3825,16.6601,8.7976
1,D,7.3995,16.7040,8.8224
1,D,7.4165,16.7479,8.8467
1,D,7.4334,16.7920,8.8707
1,D,7.4504,16.8361,8.8942
1,D,7.4674,16.8804,8.9172
1,D,7.4843,16.9247,8.9397
1,D,7.5013,16.9692,8.9617
1,D,7.5183,17.0137,8.9831
1,D,7.5353,17.0583,9.0039
1,D,7.5522,17.1030,9.0241
1,D,7.5692,17.1478,9.0437
1,D,7.5862,17.1927,9.0626
1,D,7.6031,17.2376,9.0809
1,D,7.6201,17.2827,9.0984
1,D,7.6371,17.3278,9.1152
1,D,7.6540,17.3731,9.1313
1,D,7.6710,17.4184,9.1466
1,D,7.6880,17.4637,9.1611
1,D,7.7050,17.5092,9.1747
1,D,7.7219,17.5548,9.1875
1,D,7.7389,17.6004,9.1994
1,D,7.7559,17.6461,9.2104
1,D,7.7728,17.6919,9.2205
1,D,7.7898,17.7378,9.2296
1,D,7.8068,17.7837,9.2378
1,D,7.8238,17.8297,9.2450
1,D,7.8407,17.8757,9.2512
1,D,7.8577,17.9217,9.2565
1,D,7.8747,17.9678,9.2608
1,D,7.8916,18.0138,9.2642
1,D,7.9086,18.0597,9.2667
1,D,7.9256,18.1056,9.2683
1,D,7.9426,18.1514,9.2689
1,D,7.9595,18.1971,9.2687
1,D,7.9765,18.2427,9.2675
1,D,7.9935,18.2882,9.2654
1,D,8.0104,18.3334,9.2625
1,D,8.0274,18.3785,9.2587
1,D,8.0444,18.4234,9.2540
1,D,8.0614,18.4681,9.2484
1,D,8.0783,18.5125,9.2420
1,D,8.0953,18.5567,9.2348
1,D,8.1123,18.6005,9.2267
1,D,8.1292,18.6441,9.2178
1,D,8.1462,18.6874,9.2080
1,D,8.1632,18.7303,9.1974
1,D,8.1802,18.7729,9.1860
1,D,8.1971,18.8150,9.1739
1,D,8.2141,18.8568,9.1609
1,D,8.2311,18.8982,9.1471
1,D,8.2480,18.9391,9.1325
1,D,8.2650,18.9796,9.1172
1,D,8.2820,19.0196,9.1011
1,D,8.2990,19.0591,9.0842
1,D,8.3159,19.0980,9.0666
1,D,8.3329,19.1365,9.0483
1,D,8.3499,19.1744,9.0292
1,D,8.3668,19.2117,9.0093
1,D,8.3838,19.2484,8.9888
1,D,8.4008,19.2845,8.9675
1,D,8.4178,19.3200,8.9455
1,D,8.4347,19.3548,8.9229
1,D,8.4517,19.3891,8.8996
1,D,8.4687,19.4227,8.8757
1,D,8.4856,19.4558,8.8513
1,D,8.5026,19.4882,8.8262
1,D,8.5196,19.5200,8.8006
1,D,8.5366,19.5513,8.7745
1,D,8.5535,19.5819,8.7479
1,D,8.5705,19.6119,8.7209
1,D,8.5875,19.6414,8.6934
1,D,8.6044,19.6702,8.6655
1,D,8.6214,19.6985,8.6373
1,D,8.6384,19.7261,8.6086
1,D,8.6554,19.7532,8.5796
1,D,8.6723,19.7797,8.5504
1,D,8.6893,19.8056,8.5208
1,D,8.7063,19.8310,8.4910
1,D,8.7232,19.8557,8.4610
1,D,8.7402,19.8799,8.4307
1,D,8.7572,19.9035,8.4003
1,D,8.7742,19.9266,8.3697
1,D,8.7911,19.9491,8.3390
1,D,8.8081,19.9710,8.3082
1,D,8.8251,19.9923,8.2773
1,D,8.8420,20.0131,8.2464
1,D,8.8590,20.0333,8.2154
1,D,8.8760,20.0530,8.1844
1,D,8.8930,20.0721,8.1535
1,D,8.9099,20.0906,8.1226
1,D,8.9269,20.1086,8.0918
1,D,8.9439,20.1260,8.0611
1,D,8.9608,20.1429,8.0306
1,D,8.9778,20.1593,8.0002
1,D,8.9948,20.1751,7.9699
1,D,9.0118,20.1904,7.9399
1,D,9.0287,20.2051,7.9101
1,D,9.0457,20.2193,7.8805
1,D,9.0627,20.2331,7.8512
1,D,9.0796,20.2463,7.8222
1,D,9.0966,20.2590,7.7934
1,D,9.1136,20.2713,7.7649
1,D,9.1306,20.2831,7.7367
1,D,9.1475,20.2944,7.7089
1,D,9.1645,20.3053,7.6814
1,D,9.1815,20.3158,7.6543
1,D,9.1984,20.3259,7.6275
1,D,9.2154,20.3355,7.6012
1,D,9.2324,20.3447,7.5753
1,D,9.2493,20.3536,7.5497
1,D,9.2663,20.3620,7.5247
1,D,9.2833,20.3701,7.5001
1,D,9.3003,20.3778,7.4759
1,D,9.3172,20.3852,7.4523
1,D,9.3342,20.3923,7.4292
1,D,9.3512,20.3990,7.4066
1,D,9.3681,20.4054,7.3845
1,D,9.3851,20.4114,7.3630
1,D,9.4021,20.4172,7.3420
1,D,9.4191,20.4227,7.3217
1,D,9.4360,20.4279,7.3019
1,D,9.4530,20.4329,7.2828
1,D,9.4700,20.4375,7.2643
1,D,9.4869,20.4420,7.2465
1,D,9.5039,20.4462,7.2293
1,D,9.5209,20.4502,7.2128
1,D,9.5379,20.4539,7.1970
1,D,9.5548,20.4575,7.1820
1,D,9.5718,20.4608,7.1676
1,D,9.5888,20.4640,7.1541
1,D,9.6057,20.4670,7.1412
1,D,9.6227,20.4698,7.1291
1,D,9.6397,20.4725,7.1177
1,D,9.6567,20.4750,7.1070
1,D,9.6736,20.4773,7.0970
1,D,9.6906,20.4795,7.0876
1,D,9.7076,20.4816,7.0789
1,D,9.7245,20.4835,7.0707
1,D,9.7415,20.4852,7.0632
1,D,9.7585,20.4869,7.0561
1,D,9.7755,20.4884,7.0497
1,D,9.7924,20.4898,7.0437
1,D,9.8094,20.4911,7.0383
1,D,9.8264,20.4922,7.0333
1,D,9.8433,20.4933,7.0287
1,D,9.8603,20.4942,7.0246
1,D,9.8773,20.4951,7.0210
1,D,9.8943,20.4959,7.0177
1,D,9.9112,20.4966,7.0147
1,D,9.9282,20.4972,7.0121
1,D,9.9452,20.4977,7.0099
1,D,9.9621,20.4982,7.0079
1,D,9.9791,20.4985,7.0062
1,D,9.9961,20.4989,7.0048
1,D,10.0131,20.4992,7.0036
1,D,10.0300,20.4994,7.0026
1,D,10.0470,20.4996,7.0018
1,D,10.0640,20.4997,7.0012
1,D,10.0809,20.4998,7.0008
1,D,10.0979,20.4999,7.0004
1,D,10.1149,20.4999,7.0002
1,D,10.1319,20.5000,7.0001
1,D,10.1488,20.5000,7.0000
1,D,10.1658,20.5000,7.0000
1,D,10.1828,20.5000,7.0000
2,A,0.0000,1.5000,7.0000
2,A,0.0131,1.5000,7.0000
2,A,0.0263,1.5000,7.0000
2,A,0.0394,1.5001,7.0000
2,A,0.0525,1.5002,7.0000
2,A,0.0656,1.5005,7.0000
2,A,0.0788,1.5008,7.0001
2,A,0.0919,1.5013,7.0001
2,A,0.1050,1.5019,7.0002
2,A,0.1181,1.5027,7.0002
2,A,0.1313,1.5037,7.0003
2,A,0.1444,1.5048,7.0004
2,A,0.1575,1.5062,7.0006
2,A,0.1707,1.5079,7.0007
2,A,0.1838,1.5098,7.0009
2,A,0.1969,1.5119,7.0011
2,A,0.2100,1.5143,7.0014
2,A,0.2232,1.5171,7.0017
2,A,0.2363,1.5201,7.0020
2,A,0.2494,1.5235,7.0023
2,A,0.2625,1.5272,7.0027
2,A,0.2757,1.5312,7.0032
2,A,0.2888,1.5356,7.0037
2,A,0.3019,1.5404,7.0042
2,A,0.3151,1.5455,7.0048
2,A,0.3282,1.5511,7.0054
2,A,0.3413,1.5570,7.0061
2,A,0.3544,1.5633,7.0069
2,A,0.3676,1.5701,7.0077
2,A,0.3807,1.5773,7.0086
2,A,0.3938,1.5849,7.0095
2,A,0.4069,1.5929,7.0105
2,A,0.4201,1.6014,7.0116
2,A,0.4332,1.6103,7.0127
2,A,0.4463,1.6197,7.0140
2,A,0.4595,1.6295,7.0153
2,A,0.4726,1.6398,7.0166
2,A,0.4857,1.6505,7.0181
2,A,0.4988,1.6618,7.0196
2,A,0.5120,1.6735,7.0213
2,A,0.5251,1.6856,7.0230
2,A,0.5382,1.6983,7.0248
2,A,0.5513,1.7114,7.0267
2,A,0.5645,1.7250,7.0287
2,A,0.5776,1.7391,7.0307
2,A,0.5907,1.7537,7.0329
2,A,0.6039,1.7688,7.0352
2,A,0.6170,1.7843,7.0376
2,A,0.6301,1.8004,7.0401
2,A,0.6432,1.8169,7.0427
2,A,0.6564,1.8339,7.0454
2,A,0.6695,1.8514,7.0482
2,A,0.6826,1.8694,7.0511
2,A,0.6958,1.8878,7.0542
2,A,0.7089,1.9067,7.0573
2,A,0.7220,1.9261,7.0606
2,A,0.7351,1.9460,7.0640
2,A,0.7483,1.9664,7.0675
2,A,0.7614,1.9872,7.0711
2,A,0.7745,2.0084,7.0749
2,A,0.7876,2.0302,7.0788
2,A,0.8008,2.0524,7.0828
2,A,0.8139,2.0750,7.0869
2,A,0.8270,2.0981,7.0911
2,A,0.8402,2.1217,7.0955
2,A,0.8533,2.1456,7.1000
2,A,0.8664,2.1700,7.1047
2,A,0.8795,2.1949,7.1095
2,A,0.8927,2.2201,7.1144
2,A,0.9058,2.2458,7.1194
2,A,0.9189,2.2719,7.1246
2,A,0.9320,2.2984,7.1299
2,A,0.9452,2.3253,7.1353
2,A,0.9583,2.3526,7.1409
2,A,0.9714,2.3803,7.1466
2,A,0.9846,2.4083,7.1524
2,A,0.9977,2.4368,7.1584
2,A,1.0108,2.4656,7.1645
2,A,1.0239,2.4947,7.1707
2,A,1.0371,2.5242,7.1771
2,A,1.0502,2.5541,7.1836
2,A,1.0633,2.5843,7.1902
2,A,1.0764,2.6148,7.1970
2,A,1.0896,2.6457,7.2039
2,A,1.1027,2.6769,7.2109
2,A,1.1158,2.7084,7.2180
2,A,1.1290,2.7401,7.2253
2,A,1.1421,2.7722,7.2327
2,A,1.1552,2.8046,7.2402
2,A,1.1683,2.8372,7.2479
2,A,1.1815,2.8701,7.2556
2,A,1.1946,2.9033,7.2635
2,A,1.2077,2.9368,7.2715
2,A,1.2208,2.9704,7.2796
2,A,1.2340,3.0043,7.2878
2,A,1.2471,3.0385,7.2961
2,A,1.2602,3.0729,7.3045
2,A,1.2734,3.1075,7.3130
2,A,1.2865,3.1423,7.3216
2,A,1.2996,3.1772,7.3303
2,A,1.3127,3.2124,7.3391
2,A,1.3259,3.2478,7.3480
2,A,1.3390,3.2834,7.3570
2,A,1.3521,3.3191,7.3661
2,A,1.3652,3.3550,7.3753
2,A,1.3784,3.3910,7.3845
2,A,1.3915,3.4272,7.3938
2,A,1.4046,3.4635,7.4032
2,A,1.4178,3.5000,7.4126
2,A,1.4309,3.5366,7.4221
2,A,1.4440,3.5733,7.4317
2,A,1.4571,3.6101,7.4414
2,A,1.4703,3.6471,7.4510
2,A,1.4834,3.6841,7.4608
2,A,1.4965,3.7213,7.4706
2,A,1.5096,3.7585,7.4804
2,A,1.5228,3.7958,7.4902
2,A,1.5359,3.8332,7.5001
2,A,1.5490,3.8707,7.5101
2,A,1.5622,3.9083,7.5200
2,A,1.5753,3.9459,7.5300
2,A,1.5884,3.9836,7.5400
2,A,1.6015,4.0213,7.5500
2,A,1.6147,4.0591,7.5601
2,A,1.6278,4.0970,7.5701
2,A,1.6409,4.1349,7.5801
2,A,1.6540,4.1728,7.5902
2,A,1.6672,4.2108,7.6002
2,A,1.6803,4.2488,7.6102
2,A,1.6934,4.2869,7.6203
2,A,1.7066,4.3250,7.6303
2,A,1.7197,4.3631,7.6402
2,A,1.7328,4.4013,7.6502
2,A,1.7459,4.4395,7.6601
2,A,1.7591,4.4777,7.6700
2,A,1.7722,4.5160,7.6799
2,A,1.7853,4.5543,7.6897
2,A,1.7985,4.5926,7.6995
2,A,1.8116,4.6309,7.7092
2,A,1.8247,4.6692,7.7189
2,A,1.8378,4.7076,7.7285
2,A,1.8510,4.7460,7.7381
2,A,1.8641,4.7844,7.7476
2,A,1.8772,4.8228,7.7570
2,A,1.8903,4.8613,7.7664
2,A,1.9035,4.8997,7.7757
2,A,1.9166,4.9382,7.7849
2,A,1.9297,4.9767,7.7940
2,A,1.9429,5.0152,7.8031
2,A,1.9560,5.0538,7.8120
2,A,1.9691,5.0923,7.8209
2,A,1.9822,5.1309,7.8297
2,A,1.9954,5.1695,7.8383
2,A,2.0085,5.2081,7.8469
2,A,2.0216,5.2467,7.8554
2,A,2.0347,5.2854,7.8637
2,A,2.0479,5.3240,7.8719
2,A,2.0610,5.3627,7.8801
2,A,2.0741,5.4014,7.8881
2,A,2.0873,5.4401,7.8959
2,A,2.1004,5.4788,7.9037
2,A,2.1135,5.5176,7.9113
2,A,2.1266,5.5564,7.9188
2,A,2.1398,5.5952,7.9261
2,A,2.1529,5.6340,7.9333
2,A,2.1660,5.6728,7.9404
2,A,2.1791,5.7117,7.9473
2,A,2.1923,5.7506,7.9541
2,A,2.2054,5.7895,7.9607
2,A,2.2185,5.8284,7.9672
2,A,2.2317,5.8673,7.9735
2,A,2.2448,5.9063,7.9796
2,A,2.2579,5.9453,7.9856
2,A,2.2710,5.9843,7.9915
2,A,2.2842,6.0234,7.9971
2,A,2.2973,6.0624,8.0026
2,A,2.3104,6.1015,8.0080
2,A,2.3235,6.1406,8.0131
2,A,2.3367,6.1797,8.0181
2,A,2.3498,6.2189,8.0229
2,A,2.3629,6.2581,8.0276
2,A,2.3761,6.2973,8.0320
2,A,2.3892,6.3365,8.0363
2,A,2.4023,6.3757,8.0404
2,A,2.4154,6.4150,8.0443
2,A,2.4286,6.4542,8.0481
2,A,2.4417,6.4935,8.0516
2,A,2.4548,6.5329,8.0550
2,A,2.4679,6.5722,8.0582
2,A,2.4811,6.6115,8.0612
2,A,2.4942,6.6509,8.0640
2,A,2.5073,6.6903,8.0666
2,A,2.5205,6.7297,8.0690
2,A,2.5336,6.7691,8.0713
2,A,2.5467,6.8085,8.0733
2,A,2.5598,6.8479,8.0752
2,A,2.5730,6.8874,8.0769
2,A,2.5861,6.9268,8.0784
2,A,2.5992,6.9663,8.0797
2,A,2.6123,7.0057,8.0808
2,A,2.6255,7.0452,8.0818
2,A,2.6386,7.0847,8.0825
2,A,2.6517,7.1241,8.0831
2,A,2.6649,7.1636,8.0835
2,A,2.6780,7.2031,8.0837
2,A,2.6911,7.2426,8.0838
2,A,2.7042,7.2821,8.0836
2,A,2.7174,7.3215,8.0833
2,A,2.7305,7.3610,8.0828
2,A,2.7436,7.4005,8.0822
2,A,2.7567,7.4399,8.0813
2,A,2.7699,7.4794,8.0804
2,A,2.7830,7.5189,8.0792
2,A,2.7961,7.5583,8.0779
2,A,2.8093,7.5978,8.0765
2,A,2.8224,7.6372,8.0748
2,A,2.8355,7.6766,8.0731
2,A,2.8486,7.7160,8.0712
2,A,2.8618,7.7555,8.0692
2,A,2.8749,7.7949,8.0670
2,A,2.8880,7.8343,8.0647
2,A,2.9012,7.8736,8.0622
2,A,2.9143,7.9130,8.0597
2,A,2.9274,7.9524,8.0570
2,A,2.9405,7.9918,8.0542
2,A,2.9537,8.0311,8.0513
2,A,2.9668,8.0705,8.0483
2,A,2.9799,8.1098,8.0452
2,A,2.9930,8.1492,8.0421
2,A,3.0062,8.1885,8.0388
2,A,3.0193,8.2278,8.0354
2,A,3.0324,8.2671,8.0320
2,A,3.0456,8.3065,8.0285
2,A,3.0587,8.3458,8.0250
2,A,3.0718,8.3851,8.0213
2,A,3.0849,8.4244,8.0177
2,A,3.0981,8.4637,8.0140
2,A,3.1112,8.5030,8.0102
2,A,3.1243,8.5423,8.0064
2,A,3.1374,8.5816,8.0026
2,A,3.1506,8.6209,7.9987
2,A,3.1637,8.6601,7.9949
2,A,3.1768,8.6994,7.9910
2,A,3.1900,8.7387,7.9871
2,A,3.2031,8.7780,7.9833
2,A,3.2162,8.8173,7.9794
2,A,3.2293,8.8566,7.9756
2,A,3.2425,8.8959,7.9717
2,A,3.2556,8.9352,7.9679
2,A,3.2687,8.9745,7.9641
2,A,3.2818,9.0138,7.9604
2,A,3.2950,9.0531,7.9567
2,A,3.3081,9.0924,7.9530
2,A,3.3212,9.1318,7.9494
2,A,3.3344,9.1711,7.9459
